ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
20791.107145045	75036.2926562527	3116	179.978255369945	0	5.62183114210299E-05	5.39067098740573E-05	5.62777951583886E-05	168.839604147374	168.819499753523	1.12203887240722	1.08917971014328	1.08917971014328
20792.227145045	74958.3869006666	3116	179.99282450242	0	5.70528026134678E-05	5.47051171974686E-05	5.71133993557299E-05	168.580264239324	168.561297079268	1.13640091772044	1.10339225588067	1.10339225588067
20793.9071450451	74840.182410508	3115	179.989406316582	0	5.83422147058942E-05	5.59393568212809E-05	5.84049448912515E-05	168.194939583871	168.176131847051	1.15895021599004	1.12531995320111	1.12531995320111
20795.0271450451	74760.4706568456	3114	179.99100736883	0	5.92281498040982E-05	5.67874342998865E-05	5.92922613440959E-05	167.939147757179	167.920919393403	1.1747715887295	1.14032361923072	1.14032361923072
20796.1471450451	74680.0225249227	3114	179.986989277267	0	6.01353125076779E-05	5.76563566054771E-05	6.02012725961765E-05	167.686105396564	167.667073094186	1.19106945134054	1.15565746153154	1.15565746153154
20797.2671450451	74598.8298740344	3113	179.993565475678	0	6.10651624539004E-05	5.85467877716435E-05	6.11326654167127E-05	167.433134775083	167.414654852418	1.20631682836558	1.17130569611226	1.17130569611226
20798.3871450452	74516.8844232269	3112	179.971635552615	0	6.2017498919539E-05	5.94592689709357E-05	6.20869983178194E-05	167.1830318117	167.163785417906	1.22307092507192	1.187335222959	1.187335222959
20800.0671450452	74392.5364519968	3111	179.984672288212	0	6.3491070999102E-05	6.0870711652945E-05	6.35629325529472E-05	166.809197354079	166.790631739623	1.24911009798663	1.21195584086075	1.21195584086075
20801.1871450452	74308.6721592684	3111	179.973542773596	0	6.45042807126302E-05	6.18411944687813E-05	6.45775862025669E-05	166.561673646443	166.544090384622	1.26635704458227	1.2288480586617	1.2288480586617
20802.3071450452	74224.0252704266	3110	179.971951369408	0	6.55419399051388E-05	6.28360143547514E-05	6.56175404444623E-05	166.318110994044	166.299463659709	1.28403079359683	1.24608980474076	1.24608980474076
20803.4271450453	74138.587000619	3109	179.987806795338	0	6.6606094111824E-05	6.38558407313813E-05	6.66834847918215E-05	166.074974489674	166.056902729157	1.3024581239658	1.26367596030203	1.26367596030203
20804.5471450453	74052.3484130765	3108	179.974151955983	0	6.76972729275481E-05	6.49013842070529E-05	6.77761527370422E-05	165.833597877941	165.816482456127	1.32131193497024	1.28169422854704	1.28169422854704
20805.6671450453	73965.3004831563	3108	179.95859548755	0	6.88149906937668E-05	6.59735344362481E-05	6.88964613194043E-05	165.596400374386	165.578326563957	1.34037648992515	1.30010977255629	1.30010977255629
